Latitude,Longitude,Elevation
-39.9023100,176.0481500,1451.0
-39.9023100,176.0482400,1451.0
-39.9022900,176.0483200,1452.0
-39.9022800,176.0483900,1452.0
-39.9022600,176.0484500,1453.0
-39.9022600,176.0484600,1453.0
-39.9022300,176.0487600,1457.0
-39.9022000,176.0488000,1457.0
-39.9021500,176.0488700,1459.0
-39.9021100,176.0489200,1460.0
-39.9021000,176.0490100,1462.0
-39.9021000,176.0490700,1462.0
-39.9021000,176.0491600,1464.0
-39.9021200,176.0492200,1465.0
-39.9021300,176.0492900,1467.0
-39.9021300,176.0493600,1469.0
-39.9021100,176.0494400,1472.0
-39.9020900,176.0495000,1475.0
-39.9020800,176.0495600,1477.0
-39.9020500,176.0496200,1480.0
-39.9020500,176.0496900,1482.0
-39.9020500,176.0497600,1484.0
-39.9020700,176.0498200,1486.0
-39.9020800,176.0498900,1488.0
-39.9020400,176.0499700,1492.0
-39.9020200,176.0500200,1494.0
-39.9020000,176.0500900,1497.0
-39.9020000,176.0501600,1500.0
-39.9020200,176.0502300,1503.0
-39.9020300,176.0503000,1506.0
-39.9021300,176.0505200,1515.0
-39.9021600,176.0506000,1518.0
-39.9021800,176.0506500,1519.0
-39.9022100,176.0507200,1521.0
-39.9022300,176.0507700,1522.0
-39.9022500,176.0508400,1525.0
-39.9022600,176.0509200,1527.0
-39.9022700,176.0509900,1529.0
-39.9022800,176.0510800,1532.0
-39.9022800,176.0511700,1535.0
-39.9022800,176.0512500,1538.0
-39.9022800,176.0513200,1540.0
-39.9022900,176.0513900,1542.0
-39.9022900,176.0514500,1542.0
-39.9022900,176.0515200,1543.0
-39.9022900,176.0515800,1543.0
-39.9022900,176.0516500,1544.0
-39.9022900,176.0517100,1545.0
-39.9022900,176.0518000,1546.0
-39.9022900,176.0518700,1547.0
-39.9022900,176.0519400,1548.0
-39.9022800,176.0520100,1551.0
-39.9022600,176.0520700,1553.0
-39.9022500,176.0521300,1556.0
-39.9022400,176.0521900,1558.0
-39.9022100,176.0522400,1561.0
-39.9021600,176.0522700,1562.0
-39.9021300,176.0523100,1563.0
-39.9020900,176.0523500,1565.0
-39.9020500,176.0523900,1566.0
-39.9020200,176.0524400,1567.0
-39.9019800,176.0524800,1568.0
-39.9019400,176.0525100,1569.0
-39.9018700,176.0525200,1568.0
-39.9018200,176.0525300,1568.0
-39.9016500,176.0525300,1566.0
-39.9015800,176.0525400,1565.0
-39.9015200,176.0525500,1565.0
-39.9014700,176.0525300,1564.0
-39.9014200,176.0525200,1564.0
-39.9013700,176.0525200,1564.0
-39.9013000,176.0525200,1563.0
-39.9012500,176.0525100,1562.0
-39.9012000,176.0525000,1562.0
-39.9011400,176.0525000,1561.0
-39.9011000,176.0525300,1559.0
-39.9010500,176.0525500,1557.0
-39.9010000,176.0525700,1556.0
-39.9009400,176.0525700,1554.0
-39.9008800,176.0525700,1552.0
-39.9008100,176.0525700,1550.0
-39.9007700,176.0526000,1550.0
-39.9007200,176.0526200,1550.0
-39.9006600,176.0526400,1549.0
-39.9006100,176.0526700,1549.0
-39.9005900,176.0526800,1549.0
-39.9003700,176.0526400,1549.0
-39.9003200,176.0526400,1549.0
-39.9002500,176.0526400,1549.0
-39.9001800,176.0526400,1549.0
-39.9001300,176.0526400,1549.0
-39.9000600,176.0526400,1548.0
-39.9000100,176.0526700,1547.0
-39.8999700,176.0527100,1547.0
-39.8999300,176.0527400,1546.0
-39.8998800,176.0527900,1545.0
-39.8998200,176.0528200,1544.0
-39.8997600,176.0528400,1544.0
-39.8997000,176.0528500,1544.0
-39.8996400,176.0528600,1544.0
-39.8996000,176.0528800,1544.0
-39.8995400,176.0528900,1545.0
-39.8994900,176.0529000,1545.0
-39.8994500,176.0529200,1545.0
-39.8993900,176.0529300,1546.0
-39.8993400,176.0529400,1547.0
-39.8993000,176.0529600,1548.0
-39.8992600,176.0529900,1548.0
-39.8992100,176.0530100,1549.0
-39.8991500,176.0530000,1550.0
-39.8990900,176.0529500,1552.0
-39.8990500,176.0529100,1553.0
-39.8990200,176.0528800,1554.0
-39.8989700,176.0528300,1556.0
-39.8989300,176.0528000,1557.0
-39.8986400,176.0523300,1553.0
-39.8986100,176.0522600,1553.0
-39.8985700,176.0522100,1552.0
-39.8985300,176.0521400,1551.0
-39.8984900,176.0521000,1551.0
-39.8984400,176.0520500,1550.0
-39.8983900,176.0519800,1550.0
-39.8983600,176.0519300,1551.0
-39.8983100,176.0518800,1550.0
-39.8982800,176.0518300,1550.0
-39.8982500,176.0517500,1550.0
-39.8982300,176.0516900,1550.0
-39.8982100,176.0516400,1550.0
-39.8981900,176.0515400,1549.0
-39.8981800,176.0514600,1548.0
-39.8981600,176.0513300,1546.0
-39.8981500,176.0511900,1543.0
-39.8981400,176.0510600,1540.0
-39.8981400,176.0510000,1538.0
-39.8981300,176.0509200,1537.0
-39.8981200,176.0508300,1535.0
-39.8981000,176.0507700,1533.0
-39.8981000,176.0507500,1533.0
-39.8978700,176.0501700,1519.0
-39.8978700,176.0500600,1518.0
-39.8978600,176.0499400,1517.0
-39.8978400,176.0498600,1516.0
-39.8978200,176.0497900,1516.0
-39.8978000,176.0497400,1516.0
-39.8977600,176.0496700,1515.0
-39.8977400,176.0496200,1515.0
-39.8977100,176.0495800,1514.0
-39.8976600,176.0495200,1512.0
-39.8976300,176.0494700,1512.0
-39.8976000,176.0494100,1511.0
-39.8975600,176.0493400,1511.0
-39.8975300,176.0492800,1510.0
-39.8975100,176.0492100,1510.0
-39.8974800,176.0491400,1509.0
-39.8974500,176.0490700,1508.0
-39.8974200,176.0490000,1506.0
-39.8970400,176.0484600,1495.0
-39.8970000,176.0483900,1492.0
-39.8969600,176.0483400,1491.0
-39.8969200,176.0483000,1489.0
-39.8968800,176.0482500,1487.0
-39.8968300,176.0482100,1486.0
-39.8967900,176.0481700,1485.0
-39.8967500,176.0481400,1484.0
-39.8967000,176.0481000,1484.0
-39.8966400,176.0480600,1483.0
-39.8966000,176.0480300,1483.0
-39.8965500,176.0480000,1482.0
-39.8965100,176.0479600,1482.0
-39.8964700,176.0479000,1483.0
-39.8964300,176.0478700,1483.0
-39.8964000,176.0478200,1484.0
-39.8963700,176.0477500,1483.0
-39.8963400,176.0476900,1482.0
-39.8963000,176.0476000,1480.0
-39.8962700,176.0475500,1479.0
-39.8962400,176.0474400,1477.0
-39.8962200,176.0473200,1475.0
-39.8962000,176.0472400,1474.0
-39.8961900,176.0471600,1473.0
-39.8961900,176.0471400,1473.0
-39.8960100,176.0466500,1469.0
-39.8959900,176.0465500,1468.0
-39.8959600,176.0464700,1467.0
-39.8959000,176.0463500,1468.0
-39.8958300,176.0462400,1469.0
-39.8957900,176.0461800,1469.0
-39.8957500,176.0461200,1469.0
-39.8957200,176.0460800,1468.0
-39.8956800,176.0460200,1467.0
-39.8956500,176.0459600,1465.0
-39.8956400,176.0459000,1464.0
-39.8956300,176.0458300,1463.0
-39.8956200,176.0457600,1461.0
-39.8956200,176.0456700,1459.0
-39.8956000,176.0455700,1456.0
-39.8955700,176.0454500,1453.0
-39.8955500,176.0453800,1452.0
-39.8955200,176.0453000,1449.0
-39.8955100,176.0452900,1449.0
-39.8952600,176.0446200,1434.0
-39.8952200,176.0445400,1432.0
-39.8951900,176.0444900,1430.0
-39.8951600,176.0444300,1429.0
-39.8951300,176.0443800,1428.0
-39.8951100,176.0443200,1427.0
-39.8950900,176.0442500,1427.0
-39.8950800,176.0441800,1428.0
-39.8950800,176.0440800,1428.0
-39.8950800,176.0440200,1427.0
-39.8950600,176.0439500,1427.0
-39.8950300,176.0438800,1427.0
-39.8950000,176.0438200,1427.0
-39.8949800,176.0437400,1426.0
-39.8949600,176.0436800,1426.0
-39.8949500,176.0436300,1425.0
-39.8947500,176.0431300,1416.0
-39.8947300,176.0430500,1414.0
-39.8947000,176.0429900,1412.0
-39.8946500,176.0428900,1408.0
-39.8946000,176.0428300,1406.0
-39.8945700,176.0427800,1405.0
-39.8945300,176.0427400,1404.0
-39.8944900,176.0426800,1403.0
-39.8944500,176.0426300,1402.0
-39.8944200,176.0425900,1401.0
-39.8943800,176.0425600,1400.0
-39.8943400,176.0425000,1399.0
-39.8942900,176.0424700,1397.0
-39.8942300,176.0424500,1396.0
-39.8941800,176.0424300,1396.0
-39.8941300,176.0424100,1394.0
-39.8940900,176.0423500,1392.0
-39.8940600,176.0422700,1390.0
-39.8940500,176.0422100,1390.0
-39.8940300,176.0421500,1389.0
-39.8940200,176.0420700,1388.0
-39.8940000,176.0419900,1387.0
-39.8939800,176.0419600,1387.0
