Latitude,Longitude,Elevation
-39.1144600,175.0041400,97.0
-39.1143200,175.0040300,96.0
-39.1141200,175.0038500,95.0
-39.1138700,175.0036000,101.0
-39.1137000,175.0034400,100.0
-39.1135100,175.0032500,99.0
-39.1134300,175.0031700,98.0
-39.1133400,175.0031000,95.0
-39.1132900,175.0030700,96.0
-39.1132000,175.0029800,97.0
-39.1130600,175.0028300,97.0
-39.1129400,175.0027200,98.0
-39.1127800,175.0025600,99.0
-39.1126800,175.0024800,100.0
-39.1125800,175.0024000,102.0
-39.1125200,175.0023700,103.0
-39.1124500,175.0022900,105.0
-39.1122900,175.0021900,109.0
-39.1121400,175.0021100,113.0
-39.1120100,175.0020700,112.0
-39.1119300,175.0020500,111.0
-39.1118400,175.0020500,110.0
-39.1117700,175.0019900,108.0
-39.1116600,175.0019100,106.0
-39.1115200,175.0018300,106.0
-39.1114300,175.0017600,106.0
-39.1113500,175.0017000,105.0
-39.1112800,175.0016700,104.0
-39.1112300,175.0016300,104.0
-39.1111800,175.0016200,104.0
-39.1110900,175.0014900,103.0
-39.1110000,175.0013800,105.0
-39.1108600,175.0012200,107.0
-39.1107300,175.0010400,106.0
-39.1106500,175.0009600,103.0
-39.1106000,175.0008800,101.0
-39.1105500,175.0008200,99.0
-39.1105000,175.0007400,100.0
-39.1104800,175.0006600,101.0
-39.1104700,175.0006000,102.0
-39.1104500,175.0005300,103.0
-39.1104400,175.0004700,104.0
-39.1104300,175.0004000,105.0
-39.1104200,175.0003400,107.0
-39.1104000,175.0002300,108.0
-39.1103900,175.0001500,109.0
-39.1103900,175.0000700,110.0
-39.1103900,174.9999700,111.0
-39.1103900,174.9999100,111.0
-39.1103900,174.9998100,110.0
-39.1103900,174.9997500,110.0
-39.1104000,174.9996700,109.0
-39.1104200,174.9995900,108.0
-39.1104300,174.9994500,107.0
-39.1104500,174.9993700,107.0
-39.1104900,174.9992400,107.0
-39.1105300,174.9990800,106.0
-39.1105800,174.9988700,103.0
-39.1106300,174.9987300,102.0
-39.1106500,174.9986200,100.0
-39.1106900,174.9985200,99.0
-39.1107300,174.9984200,97.0
-39.1107600,174.9983100,95.0
-39.1108000,174.9982000,95.0
-39.1108200,174.9981200,95.0
-39.1108500,174.9980400,95.0
-39.1108700,174.9979800,94.0
-39.1108900,174.9979600,94.0
-39.1108900,174.9978600,93.0
-39.1109000,174.9977700,92.0
-39.1109200,174.9976400,91.0
-39.1109700,174.9975000,91.0
-39.1110100,174.9973500,92.0
-39.1110600,174.9972400,93.0
-39.1111600,174.9971000,97.0
-39.1111800,174.9970300,98.0
-39.1112300,174.9969700,101.0
-39.1112800,174.9968900,103.0
-39.1113300,174.9967900,106.0
-39.1113800,174.9967300,108.0
-39.1114300,174.9966700,107.0
-39.1115200,174.9965700,104.0
-39.1115600,174.9965200,102.0
-39.1116300,174.9964900,100.0
-39.1117500,174.9964000,100.0
-39.1118300,174.9963600,102.0
-39.1119500,174.9962800,104.0
-39.1120100,174.9962500,107.0
-39.1120600,174.9962200,109.0
-39.1121100,174.9962200,111.0
-39.1121800,174.9962200,114.0
-39.1122400,174.9962200,115.0
-39.1123200,174.9962200,115.0
-39.1123700,174.9962200,114.0
-39.1124200,174.9962200,114.0
-39.1126500,174.9962800,111.0
-39.1127200,174.9963300,108.0
-39.1128500,174.9964000,106.0
-39.1129800,174.9964800,106.0
-39.1131200,174.9965900,105.0
-39.1131800,174.9966300,106.0
-39.1132200,174.9966800,107.0
